Date,PM10,PM2.5,SO2,NO2,CO,O3,Pb,AQI,Air QLTY,Station ID,Station Name
08-07-2013,43,,5,10,,,,,,12,Bicholim
08-09-2013,39,,5,10,,,,,,12,Bicholim
14-08-2013,42,,5,11,,,,,,12,Bicholim
16-08-2013,41,,6,12,,,,,,12,Bicholim
20-08-2013,34,,6,11,,,,,,12,Bicholim
22-08-2013,62,,5,10,,,,,,12,Bicholim
27-08-2013,46,,5,11,,,,,,12,Bicholim
29-08-2013,57,,6,11,,,,,,12,Bicholim
09-04-2013,39,,5,10,,,,,,12,Bicholim
09-06-2013,36,,6,12,,,,,,12,Bicholim
09-10-2013,45,,5,10,,,,,,12,Bicholim
09-12-2013,43,,5,11,,,,,,12,Bicholim
18-09-2013,57,,5,11,,,,,,12,Bicholim
20-09-2013,60,,6,12,,,,,,12,Bicholim
25-09-2013,63,,5,11,,,,,,12,Bicholim
27-09-2013,33,,6,10,,,,,,12,Bicholim
10-01-2013,37,,5,10,,,,,,12,Bicholim
10-03-2013,33,,6,11,,,,,,12,Bicholim
10-09-2013,32,,6,11,,,,,,12,Bicholim
10-11-2013,47,,6,11,,,,,,12,Bicholim
16-10-2013,34,,6,11,,,,,,12,Bicholim
18-10-2013,38,,6,11,,,,,,12,Bicholim
22-10-2013,36,,6,11,,,,,,12,Bicholim
24-10-2013,33,,6,11,,,,,,12,Bicholim
28-10-2013,38,,5,11,,,,,,12,Bicholim
30-10-2013,31,,6,11,,,,,,12,Bicholim
11-06-2013,33,,5,11,,,,,,12,Bicholim
11-08-2013,46,,5,11,,,,,,12,Bicholim
11-12-2013,41,,5,11,,,,,,12,Bicholim
14-11-2013,43,,5,11,,,,,,12,Bicholim
20-11-2013,41,,5,11,,,,,,12,Bicholim
22-11-2013,45,,5,11,,,,,,12,Bicholim
27-11-2013,44,,5,11,,,,,,12,Bicholim
29-11-2013,48,,5,10,,,,,,12,Bicholim
12-04-2013,51,,6,11,,,,,,12,Bicholim
12-06-2013,55,,6,11,,,,,,12,Bicholim
12-11-2013,55,,5,11,,,,,,12,Bicholim
13-12-2013,59,,5,10,,,,,,12,Bicholim
17-12-2013,58,,5,11,,,,,,12,Bicholim
19-12-2013,58,,5,11,,,,,,12,Bicholim
25-12-2013,72,,5,11,,,,,,12,Bicholim
27-12-2013,70,,6,12,,,,,,12,Bicholim
01-02-2013,72,,12,15,,,,,,10,Codli
01-10-2013,69,,13,16,,,,,,10,Codli
01-12-2013,74,,13,16,,,,,,10,Codli
14-01-2013,67,,12,15,,,,,,10,Codli
16-01-2013,74,,12,15,,,,,,10,Codli
24-01-2013,76,,13,15,,,,,,10,Codli
26-01-2013,67,,12,15,,,,,,10,Codli
28-01-2013,77,,13,16,,,,,,10,Codli
30-01-2013,73,,13,16,,,,,,10,Codli
02-07-2013,68,,12,16,,,,,,10,Codli
02-09-2013,66,,12,16,,,,,,10,Codli
02-11-2013,72,,12,15,,,,,,10,Codli
13-02-2013,75,,12,14,,,,,,10,Codli
21-02-2013,73,,12,14,,,,,,10,Codli
23-02-2013,71,,12,15,,,,,,10,Codli
25-02-2013,72,,12,14,,,,,,10,Codli
27-02-2013,69,,13,15,,,,,,10,Codli
03-05-2013,34,,8,13,,,,,,10,Codli
03-07-2013,38,,6,13,,,,,,10,Codli
03-12-2013,45,,7,12,,,,,,10,Codli
14-03-2013,54,,8,13,,,,,,10,Codli
20-03-2013,43,,7,12,,,,,,10,Codli
22-03-2013,50,,8,14,,,,,,10,Codli
26-03-2013,58,,7,13,,,,,,10,Codli
28-03-2013,66,,8,13,,,,,,10,Codli
04-03-2013,49,,7,13,,,,,,10,Codli
04-05-2013,51,,7,13,,,,,,10,Codli
04-09-2013,66,,7,12,,,,,,10,Codli
04-11-2013,55,,7,12,,,,,,10,Codli
17-04-2013,49,,8,13,,,,,,10,Codli
19-04-2013,52,,8,13,,,,,,10,Codli
24-04-2013,38,,7,13,,,,,,10,Codli
26-04-2013,46,,6,12,,,,,,10,Codli
05-01-2013,48,,7,13,,,,,,10,Codli
05-03-2013,55,,7,12,,,,,,10,Codli
05-08-2013,41,,7,13,,,,,,10,Codli
05-10-2013,43,,8,13,,,,,,10,Codli
14-05-2013,48,,8,13,,,,,,10,Codli
16-05-2013,50,,7,12,,,,,,10,Codli
22-05-2013,53,,8,13,,,,,,10,Codli
24-05-2013,47,,8,13,,,,,,10,Codli
29-05-2013,62,,7,12,,,,,,10,Codli
31-05-2013,54,,7,13,,,,,,10,Codli
06-05-2013,46,,7,12,,,,,,10,Codli
06-07-2013,30,,7,12,,,,,,10,Codli
06-11-2013,49,,0,0,,,,,,10,Codli
13-06-2013,42,,7,12,,,,,,10,Codli
19-06-2013,41,,7,13,,,,,,10,Codli
21-06-2013,38,,6,12,,,,,,10,Codli
26-06-2013,43,,7,12,,,,,,10,Codli
28-06-2013,25,,8,13,,,,,,10,Codli
07-03-2013,23,,4,10,,,,,,10,Codli
07-05-2013,37,,6,12,,,,,,10,Codli
07-10-2013,34,,6,12,,,,,,10,Codli
07-12-2013,36,,5,9,,,,,,10,Codli
18-07-2013,31,,0,0,,,,,,10,Codli
20-07-2013,43,,5,11,,,,,,10,Codli
24-07-2013,51,,0,0,,,,,,10,Codli
26-07-2013,21,,0,0,,,,,,10,Codli
31-07-2013,24,,6,11,,,,,,10,Codli
08-02-2013,35,,5,10,,,,,,10,Codli
08-07-2013,33,,5,10,,,,,,10,Codli
08-09-2013,45,,6,11,,,,,,10,Codli
14-08-2013,34,,6,10,,,,,,10,Codli
16-08-2013,33,,5,11,,,,,,10,Codli
20-08-2013,34,,5,10,,,,,,10,Codli
22-08-2013,31,,5,10,,,,,,10,Codli
27-08-2013,35,,5,9,,,,,,10,Codli
29-08-2013,32,,6,12,,,,,,10,Codli
09-04-2013,44,,5,10,,,,,,10,Codli
09-06-2013,50,,6,10,,,,,,10,Codli
09-10-2013,39,,6,12,,,,,,10,Codli
09-12-2013,36,,5,11,,,,,,10,Codli
18-09-2013,31,,6,12,,,,,,10,Codli
20-09-2013,36,,6,10,,,,,,10,Codli
25-09-2013,31,,5,10,,,,,,10,Codli
27-09-2013,49,,6,11,,,,,,10,Codli
10-01-2013,45,,5,10,,,,,,10,Codli
10-03-2013,32,,5,12,,,,,,10,Codli
10-09-2013,34,,5,11,,,,,,10,Codli
10-11-2013,32,,6,11,,,,,,10,Codli
16-10-2013,33,,5,11,,,,,,10,Codli
18-10-2013,31,,5,10,,,,,,10,Codli
22-10-2013,30,,6,11,,,,,,10,Codli
24-10-2013,43,,5,11,,,,,,10,Codli
28-10-2013,47,,6,11,,,,,,10,Codli
30-10-2013,49,,6,10,,,,,,10,Codli
11-06-2013,33,,5,10,,,,,,10,Codli
11-08-2013,31,,5,10,,,,,,10,Codli
11-12-2013,33,,5,10,,,,,,10,Codli
14-11-2013,49,,5,10,,,,,,10,Codli
20-11-2013,41,,5,9,,,,,,10,Codli
22-11-2013,46,,6,10,,,,,,10,Codli
27-11-2013,44,,5,10,,,,,,10,Codli
29-11-2013,49,,5,10,,,,,,10,Codli
12-04-2013,41,,6,11,,,,,,10,Codli
12-06-2013,54,,5,11,,,,,,10,Codli
12-11-2013,63,,6,11,,,,,,10,Codli
13-12-2013,58,,5,11,,,,,,10,Codli
17-12-2013,61,,6,12,,,,,,10,Codli
19-12-2013,59,,5,11,,,,,,10,Codli
25-12-2013,61,,6,12,,,,,,10,Codli
27-12-2013,63,,5,11,,,,,,10,Codli
01-03-2013,78,,13,16,,,,,,8,Curchorem
01-05-2013,82,,13,16,,,,,,8,Curchorem
01-07-2013,77,,14,17,,,,,,8,Curchorem
01-09-2013,76,,13,16,,,,,,8,Curchorem
17-01-2013,81,,14,16,,,,,,8,Curchorem
19-01-2013,82,,13,16,,,,,,8,Curchorem
21-01-2013,77,,13,16,,,,,,8,Curchorem
23-01-2013,77,,13,15,,,,,,8,Curchorem
31-01-2013,75,,13,16,,,,,,8,Curchorem
02-02-2013,79,,13,17,,,,,,8,Curchorem
02-04-2013,77,,13,16,,,,,,8,Curchorem
02-06-2013,77,,13,16,,,,,,8,Curchorem
14-02-2013,76,,13,17,,,,,,8,Curchorem
16-02-2013,80,,13,16,,,,,,8,Curchorem
18-02-2013,76,,14,17,,,,,,8,Curchorem
20-02-2013,83,,13,17,,,,,,8,Curchorem
28-02-2013,80,,13,16,,,,,,8,Curchorem
03-12-2013,83,,8,14,,,,,,8,Curchorem
14-03-2013,63,,9,14,,,,,,8,Curchorem
20-03-2013,53,,8,13,,,,,,8,Curchorem
22-03-2013,49,,8,14,,,,,,8,Curchorem
26-03-2013,67,,9,15,,,,,,8,Curchorem
28-03-2013,69,,8,13,,,,,,8,Curchorem
04-02-2013,55,,9,15,,,,,,8,Curchorem
04-04-2013,61,,7,13,,,,,,8,Curchorem
04-10-2013,64,,8,15,,,,,,8,Curchorem
04-12-2013,66,,7,13,,,,,,8,Curchorem
16-04-2013,78,,8,13,,,,,,8,Curchorem
18-04-2013,85,,9,14,,,,,,8,Curchorem
23-04-2013,68,,7,13,,,,,,8,Curchorem
25-04-2013,49,,6,13,,,,,,8,Curchorem
05-02-2013,59,,9,14,,,,,,8,Curchorem
05-04-2013,68,,7,13,,,,,,8,Curchorem
05-07-2013,54,,9,14,,,,,,8,Curchorem
05-09-2013,60,,7,14,,,,,,8,Curchorem
15-05-2013,45,,5,12,,,,,,8,Curchorem
17-05-2013,53,,7,13,,,,,,8,Curchorem
21-05-2013,53,,8,14,,,,,,8,Curchorem
23-05-2013,61,,7,12,,,,,,8,Curchorem
28-05-2013,52,,7,13,,,,,,8,Curchorem
30-05-2013,48,,7,13,,,,,,8,Curchorem
06-04-2013,46,,7,12,,,,,,8,Curchorem
06-06-2013,30,,7,12,,,,,,8,Curchorem
06-12-2013,49,,0,0,,,,,,8,Curchorem
14-06-2013,42,,7,12,,,,,,8,Curchorem
18-06-2013,41,,7,13,,,,,,8,Curchorem
20-06-2013,38,,6,12,,,,,,8,Curchorem
25-06-2013,43,,7,12,,,,,,8,Curchorem
27-06-2013,25,,8,13,,,,,,8,Curchorem
07-02-2013,42,,0,0,,,,,,8,Curchorem
07-04-2013,37,,6,12,,,,,,8,Curchorem
07-09-2013,35,,4,9,,,,,,8,Curchorem
07-11-2013,43,,5,10,,,,,,8,Curchorem
17-07-2013,35,,6,12,,,,,,8,Curchorem
19-07-2013,55,,0,0,,,,,,8,Curchorem
23-07-2013,36,,4,9,,,,,,8,Curchorem
25-07-2013,36,,0,0,,,,,,8,Curchorem
30-07-2013,53,,5,11,,,,,,8,Curchorem
08-01-2013,36,,5,10,,,,,,8,Curchorem
08-06-2013,31,,6,11,,,,,,8,Curchorem
08-08-2013,34,,5,10,,,,,,8,Curchorem
08-12-2013,38,,6,13,,,,,,8,Curchorem
14-08-2013,42,,5,11,,,,,,8,Curchorem
21-08-2013,53,,5,10,,,,,,8,Curchorem
23-08-2013,53,,6,11,,,,,,8,Curchorem
28-08-2013,34,,6,12,,,,,,8,Curchorem
30-08-2013,32,,5,11,,,,,,8,Curchorem
09-03-2013,38,,4,10,,,,,,8,Curchorem
09-05-2013,40,,6,11,,,,,,8,Curchorem
09-11-2013,34,,4,11,,,,,,8,Curchorem
13-09-2013,31,,5,11,,,,,,8,Curchorem
17-09-2013,42,,4,10,,,,,,8,Curchorem
19-09-2013,36,,5,11,,,,,,8,Curchorem
24-09-2013,41,,6,11,,,,,,8,Curchorem
26-09-2013,39,,6,11,,,,,,8,Curchorem
10-02-2013,53,,6,12,,,,,,8,Curchorem
10-04-2013,41,,6,12,,,,,,8,Curchorem
10-08-2013,38,,6,11,,,,,,8,Curchorem
10-10-2013,43,,6,11,,,,,,8,Curchorem
15-10-2013,41,,6,11,,,,,,8,Curchorem
17-10-2013,53,,6,12,,,,,,8,Curchorem
23-10-2013,46,,5,10,,,,,,8,Curchorem
25-10-2013,33,,6,11,,,,,,8,Curchorem
29-10-2013,45,,6,11,,,,,,8,Curchorem
31-10-2013,50,,6,11,,,,,,8,Curchorem
11-05-2013,34,,6,11,,,,,,8,Curchorem
11-07-2013,32,,5,11,,,,,,8,Curchorem
13-11-2013,57,,6,11,,,,,,8,Curchorem
15-11-2013,49,,5,10,,,,,,8,Curchorem
19-11-2013,42,,6,11,,,,,,8,Curchorem
21-11-2013,53,,5,11,,,,,,8,Curchorem
26-11-2013,46,,5,11,,,,,,8,Curchorem
28-11-2013,52,,6,11,,,,,,8,Curchorem
12-03-2013,47,,6,11,,,,,,8,Curchorem
12-05-2013,54,,5,10,,,,,,8,Curchorem
12-10-2013,62,,6,11,,,,,,8,Curchorem
12-12-2013,59,,5,11,,,,,,8,Curchorem
18-12-2013,62,,5,11,,,,,,8,Curchorem
20-12-2013,61,,6,11,,,,,,8,Curchorem
24-12-2013,61,,5,11,,,,,,8,Curchorem
26-12-2013,62,,5,11,,,,,,8,Curchorem
01-01-2013,70,,12,15,,,,,,11,Honda
01-04-2013,74,,12,15,,,,,,11,Honda
01-08-2013,75,,12,15,,,,,,11,Honda
01-11-2013,71,,13,16,,,,,,11,Honda
15-01-2013,75,,12,16,,,,,,11,Honda
18-01-2013,76,,13,16,,,,,,11,Honda
22-01-2013,73,,12,15,,,,,,11,Honda
25-01-2013,77,,12,16,,,,,,11,Honda
29-01-2013,70,,13,16,,,,,,11,Honda
02-01-2013,71,,12,14,,,,,,11,Honda
02-05-2013,75,,12,15,,,,,,11,Honda
02-08-2013,73,,12,15,,,,,,11,Honda
02-12-2013,78,,12,14,,,,,,11,Honda
15-02-2013,75,,12,16,,,,,,11,Honda
19-02-2013,67,,12,14,,,,,,11,Honda
22-02-2013,74,,12,14,,,,,,11,Honda
26-02-2013,74,,12,15,,,,,,11,Honda
03-12-2013,72,,8,14,,,,,,11,Honda
14-03-2013,63,,8,14,,,,,,11,Honda
20-03-2013,73,,7,13,,,,,,11,Honda
22-03-2013,66,,8,14,,,,,,11,Honda
26-03-2013,74,,8,14,,,,,,11,Honda
28-03-2013,69,,9,15,,,,,,11,Honda
04-03-2013,69,,8,13,,,,,,11,Honda
04-05-2013,61,,7,12,,,,,,11,Honda
04-09-2013,73,,8,14,,,,,,11,Honda
04-11-2013,60,,7,12,,,,,,11,Honda
17-04-2013,54,,8,14,,,,,,11,Honda
19-04-2013,60,,7,13,,,,,,11,Honda
24-04-2013,53,,8,14,,,,,,11,Honda
26-04-2013,56,,6,11,,,,,,11,Honda
05-01-2013,64,,8,13,,,,,,11,Honda
05-03-2013,57,,8,13,,,,,,11,Honda
05-08-2013,66,,8,15,,,,,,11,Honda
05-10-2013,61,,8,14,,,,,,11,Honda
14-05-2013,74,,8,13,,,,,,11,Honda
16-05-2013,76,,8,13,,,,,,11,Honda
22-05-2013,72,,8,14,,,,,,11,Honda
24-05-2013,74,,8,14,,,,,,11,Honda
29-05-2013,73,,8,13,,,,,,11,Honda
31-05-2013,59,,8,13,,,,,,11,Honda
06-05-2013,46,,7,12,,,,,,11,Honda
06-07-2013,30,,7,12,,,,,,11,Honda
06-11-2013,49,,0,0,,,,,,11,Honda
13-06-2013,42,,7,12,,,,,,11,Honda
19-06-2013,41,,7,13,,,,,,11,Honda
21-06-2013,38,,6,12,,,,,,11,Honda
26-06-2013,43,,7,12,,,,,,11,Honda
28-06-2013,25,,8,13,,,,,,11,Honda
07-03-2013,41,,0,0,,,,,,11,Honda
07-05-2013,30,,7,13,,,,,,11,Honda
07-10-2013,37,,5,10,,,,,,11,Honda
07-12-2013,36,,5,10,,,,,,11,Honda
18-07-2013,36,,5,10,,,,,,11,Honda
20-07-2013,34,,6,12,,,,,,11,Honda
24-07-2013,31,,5,10,,,,,,11,Honda
26-07-2013,45,,0,0,,,,,,11,Honda
31-07-2013,33,,6,12,,,,,,11,Honda
08-02-2013,50,,5,10,,,,,,11,Honda
08-07-2013,41,,5,10,,,,,,11,Honda
08-09-2013,43,,5,10,,,,,,11,Honda
14-08-2013,49,,5,10,,,,,,11,Honda
16-08-2013,44,,7,12,,,,,,11,Honda
20-08-2013,43,,5,10,,,,,,11,Honda
22-08-2013,46,,6,11,,,,,,11,Honda
27-08-2013,53,,5,10,,,,,,11,Honda
29-08-2013,51,,6,11,,,,,,11,Honda
09-04-2013,33,,6,11,,,,,,11,Honda
09-06-2013,41,,5,10,,,,,,11,Honda
09-10-2013,38,,5,11,,,,,,11,Honda
09-12-2013,35,,5,10,,,,,,11,Honda
18-09-2013,32,,6,10,,,,,,11,Honda
20-09-2013,48,,6,11,,,,,,11,Honda
25-09-2013,41,,6,11,,,,,,11,Honda
27-09-2013,36,,5,10,,,,,,11,Honda
10-01-2013,44,,6,11,,,,,,11,Honda
10-03-2013,39,,5,12,,,,,,11,Honda
10-09-2013,40,,5,11,,,,,,11,Honda
10-11-2013,42,,5,11,,,,,,11,Honda
16-10-2013,45,,5,11,,,,,,11,Honda
18-10-2013,43,,5,12,,,,,,11,Honda
22-10-2013,37,,6,11,,,,,,11,Honda
24-10-2013,42,,6,11,,,,,,11,Honda
28-10-2013,41,,6,11,,,,,,11,Honda
30-10-2013,47,,6,11,,,,,,11,Honda
11-06-2013,43,,5,11,,,,,,11,Honda
11-08-2013,50,,5,10,,,,,,11,Honda
11-12-2013,55,,5,11,,,,,,11,Honda
14-11-2013,52,,5,10,,,,,,11,Honda
20-11-2013,47,,5,11,,,,,,11,Honda
22-11-2013,44,,5,11,,,,,,11,Honda
27-11-2013,56,,5,10,,,,,,11,Honda
29-11-2013,45,,5,11,,,,,,11,Honda
12-04-2013,58,,5,11,,,,,,11,Honda
12-06-2013,54,,12,11,,,,,,11,Honda
12-11-2013,48,,5,11,,,,,,11,Honda
13-12-2013,46,,5,10,,,,,,11,Honda
17-12-2013,41,,5,11,,,,,,11,Honda
19-12-2013,56,,5,11,,,,,,11,Honda
25-12-2013,58,,6,11,,,,,,11,Honda
27-12-2013,54,,6,11,,,,,,11,Honda
01-02-2013,52,,7,12,,,,,,7,Kundaim
01-04-2013,79,,8,15,,,,,,7,Kundaim
01-08-2013,78,,9,15,,,,,,7,Kundaim
01-10-2013,75,,8,15,,,,,,7,Kundaim
16-01-2013,78,,9,15,,,,,,7,Kundaim
18-01-2013,66,,9,15,,,,,,7,Kundaim
22-01-2013,91,,8,15,,,,,,7,Kundaim
24-01-2013,81,,8,15,,,,,,7,Kundaim
29-01-2013,64,,8,16,,,,,,7,Kundaim
31-01-2013,85,,8,15,,,,,,7,Kundaim
02-05-2013,67,,8,12,,,,,,7,Kundaim
02-07-2013,75,,8,12,,,,,,7,Kundaim
13-02-2013,84,,9,14,,,,,,7,Kundaim
15-02-2013,77,,7,14,,,,,,7,Kundaim
19-02-2013,81,,7,13,,,,,,7,Kundaim
21-02-2013,59,,8,14,,,,,,7,Kundaim
26-02-2013,75,,8,13,,,,,,7,Kundaim
28-02-2013,82,,7,12,,,,,,7,Kundaim
03-05-2013,72,,8,13,,,,,,7,Kundaim
03-07-2013,55,,8,14,,,,,,7,Kundaim
03-12-2013,50,,9,15,,,,,,7,Kundaim
20-03-2013,76,,8,15,,,,,,7,Kundaim
22-03-2013,68,,8,15,,,,,,7,Kundaim
26-03-2013,72,,7,12,,,,,,7,Kundaim
28-03-2013,67,,7,13,,,,,,7,Kundaim
04-03-2013,67,,7,13,,,,,,7,Kundaim
04-05-2013,65,,8,13,,,,,,7,Kundaim
04-09-2013,58,,8,14,,,,,,7,Kundaim
04-11-2013,86,,7,14,,,,,,7,Kundaim
17-04-2013,65,,7,13,,,,,,7,Kundaim
19-04-2013,90,,8,14,,,,,,7,Kundaim
24-04-2013,70,,8,14,,,,,,7,Kundaim
26-04-2013,50,,7,13,,,,,,7,Kundaim
05-01-2013,47,,8,13,,,,,,7,Kundaim
05-03-2013,46,,8,14,,,,,,7,Kundaim
05-08-2013,58,,8,14,,,,,,7,Kundaim
05-10-2013,47,,9,15,,,,,,7,Kundaim
14-05-2013,43,,8,13,,,,,,7,Kundaim
16-05-2013,58,,7,13,,,,,,7,Kundaim
22-05-2013,64,,8,13,,,,,,7,Kundaim
24-05-2013,53,,7,12,,,,,,7,Kundaim
29-05-2013,58,,7,11,,,,,,7,Kundaim
31-05-2013,51,,7,12,,,,,,7,Kundaim
06-05-2013,39,,8,14,,,,,,7,Kundaim
06-07-2013,40,,9,14,,,,,,7,Kundaim
06-11-2013,38,,0,0,,,,,,7,Kundaim
13-06-2013,58,,8,14,,,,,,7,Kundaim
19-06-2013,42,,8,14,,,,,,7,Kundaim
21-06-2013,36,,8,15,,,,,,7,Kundaim
26-06-2013,27,,8,13,,,,,,7,Kundaim
28-06-2013,32,,8,15,,,,,,7,Kundaim
07-03-2013,30,,5,0,,,,,,7,Kundaim
07-05-2013,31,,7,13,,,,,,7,Kundaim
07-10-2013,48,,6,12,,,,,,7,Kundaim
07-12-2013,54,,0,0,,,,,,7,Kundaim
18-07-2013,47,,0,0,,,,,,7,Kundaim
20-07-2013,39,,6,12,,,,,,7,Kundaim
24-07-2013,34,,4,9,,,,,,7,Kundaim
26-07-2013,32,,0,0,,,,,,7,Kundaim
31-07-2013,34,,5,9,,,,,,7,Kundaim
08-01-2013,55,,8,14,,,,,,7,Kundaim
08-02-2013,56,,6,10,,,,,,7,Kundaim
08-07-2013,61,,6,12,,,,,,7,Kundaim
08-09-2013,43,,5,9,,,,,,7,Kundaim
14-08-2013,50,,6,11,,,,,,7,Kundaim
16-08-2013,44,,5,10,,,,,,7,Kundaim
20-08-2013,32,,6,12,,,,,,7,Kundaim
22-08-2013,32,,6,11,,,,,,7,Kundaim
27-08-2013,45,,5,10,,,,,,7,Kundaim
29-08-2013,36,,7,12,,,,,,7,Kundaim
09-04-2013,34,,6,10,,,,,,7,Kundaim
09-06-2013,32,,5,12,,,,,,7,Kundaim
09-10-2013,31,,6,11,,,,,,7,Kundaim
09-12-2013,31,,6,11,,,,,,7,Kundaim
18-09-2013,69,,6,11,,,,,,7,Kundaim
20-09-2013,56,,6,11,,,,,,7,Kundaim
25-09-2013,54,,5,10,,,,,,7,Kundaim
27-09-2013,40,,6,11,,,,,,7,Kundaim
10-01-2013,41,,6,11,,,,,,7,Kundaim
10-03-2013,37,,6,11,,,,,,7,Kundaim
10-09-2013,44,,6,12,,,,,,7,Kundaim
10-11-2013,63,,6,12,,,,,,7,Kundaim
16-10-2013,61,,6,12,,,,,,7,Kundaim
18-10-2013,45,,7,12,,,,,,7,Kundaim
22-10-2013,37,,6,12,,,,,,7,Kundaim
24-10-2013,46,,6,12,,,,,,7,Kundaim
28-10-2013,47,,6,12,,,,,,7,Kundaim
30-10-2013,43,,7,12,,,,,,7,Kundaim
11-06-2013,47,,6,11,,,,,,7,Kundaim
11-08-2013,45,,6,11,,,,,,7,Kundaim
11-12-2013,47,,5,11,,,,,,7,Kundaim
14-11-2013,47,,5,11,,,,,,7,Kundaim
20-11-2013,57,,6,11,,,,,,7,Kundaim
22-11-2013,50,,6,11,,,,,,7,Kundaim
27-11-2013,49,,6,12,,,,,,7,Kundaim
29-11-2013,45,,6,11,,,,,,7,Kundaim
12-04-2013,60,,6,11,,,,,,7,Kundaim
12-06-2013,67,,6,12,,,,,,7,Kundaim
12-11-2013,64,,6,12,,,,,,7,Kundaim
13-12-2013,60,,6,11,,,,,,7,Kundaim
17-12-2013,57,,6,12,,,,,,7,Kundaim
19-12-2013,43,,6,12,,,,,,7,Kundaim
25-12-2013,65,,7,12,,,,,,7,Kundaim
27-12-2013,55,,6,12,,,,,,7,Kundaim
01-01-2013,74,,12,14,,,,,,13,Mapusa
01-04-2013,65,,10,10,,,,,,13,Mapusa
01-08-2013,63,,9,11,,,,,,13,Mapusa
01-11-2013,70,,10,11,,,,,,13,Mapusa
15-01-2013,71,,9,10,,,,,,13,Mapusa
18-01-2013,74,,10,12,,,,,,13,Mapusa
22-01-2013,77,,10,12,,,,,,13,Mapusa
25-01-2013,76,,8,11,,,,,,13,Mapusa
29-01-2013,77,,9,11,,,,,,13,Mapusa
02-01-2013,64,,8,11,,,,,,13,Mapusa
02-05-2013,75,,8,10,,,,,,13,Mapusa
02-08-2013,78,,9,12,,,,,,13,Mapusa
02-12-2013,82,,9,10,,,,,,13,Mapusa
15-02-2013,73,,9,12,,,,,,13,Mapusa
19-02-2013,83,,9,12,,,,,,13,Mapusa
22-02-2013,73,,9,11,,,,,,13,Mapusa
26-02-2013,73,,7,11,,,,,,13,Mapusa
14-03-2013,72,,11,13,,,,,,13,Mapusa
16-03-2013,72,,11,13,,,,,,13,Mapusa
19-03-2013,75,,10,12,,,,,,13,Mapusa
21-03-2013,75,,11,12,,,,,,13,Mapusa
26-03-2013,72,,10,12,,,,,,13,Mapusa
28-03-2013,74,,10,13,,,,,,13,Mapusa
04-01-2013,75,,10,12,,,,,,13,Mapusa
04-03-2013,73,,10,13,,,,,,13,Mapusa
04-11-2013,75,,11,14,,,,,,13,Mapusa
13-04-2013,72,,11,14,,,,,,13,Mapusa
15-04-2013,74,,11,13,,,,,,13,Mapusa
17-04-2013,73,,11,13,,,,,,13,Mapusa
25-04-2013,72,,11,13,,,,,,13,Mapusa
27-04-2013,74,,11,13,,,,,,13,Mapusa
29-04-2013,75,,11,14,,,,,,13,Mapusa
05-01-2013,75,,11,13,,,,,,13,Mapusa
05-06-2013,82,,11,13,,,,,,13,Mapusa
05-08-2013,79,,11,12,,,,,,13,Mapusa
13-05-2013,83,,11,13,,,,,,13,Mapusa
15-05-2013,81,,11,13,,,,,,13,Mapusa
20-05-2013,83,,11,13,,,,,,13,Mapusa
22-05-2013,80,,11,13,,,,,,13,Mapusa
27-05-2013,64,,11,13,,,,,,13,Mapusa
29-05-2013,55,,11,13,,,,,,13,Mapusa
06-05-2013,69,,10,13,,,,,,13,Mapusa
06-07-2013,44,,11,13,,,,,,13,Mapusa
06-12-2013,38,,10,12,,,,,,13,Mapusa
14-06-2013,39,,11,13,,,,,,13,Mapusa
19-06-2013,43,,10,12,,,,,,13,Mapusa
21-06-2013,38,,11,13,,,,,,13,Mapusa
26-06-2013,40,,11,13,,,,,,13,Mapusa
28-06-2013,38,,11,13,,,,,,13,Mapusa
07-03-2013,37,,11,13,,,,,,13,Mapusa
07-05-2013,35,,11,13,,,,,,13,Mapusa
07-10-2013,38,,11,13,,,,,,13,Mapusa
07-12-2013,32,,11,13,,,,,,13,Mapusa
17-07-2013,33,,11,13,,,,,,13,Mapusa
19-07-2013,33,,11,13,,,,,,13,Mapusa
24-07-2013,31,,11,13,,,,,,13,Mapusa
26-07-2013,32,,11,13,,,,,,13,Mapusa
31-07-2013,32,,10,12,,,,,,13,Mapusa
08-02-2013,38,,11,13,,,,,,13,Mapusa
08-07-2013,36,,11,13,,,,,,13,Mapusa
08-09-2013,38,,11,13,,,,,,13,Mapusa
14-08-2013,37,,10,13,,,,,,13,Mapusa
16-08-2013,37,,11,13,,,,,,13,Mapusa
21-08-2013,39,,10,12,,,,,,13,Mapusa
23-08-2013,37,,11,13,,,,,,13,Mapusa
28-08-2013,37,,11,13,,,,,,13,Mapusa
30-08-2013,43,,11,13,,,,,,13,Mapusa
09-04-2013,49,,12,14,,,,,,13,Mapusa
09-06-2013,43,,12,14,,,,,,13,Mapusa
09-11-2013,37,,11,14,,,,,,13,Mapusa
13-09-2013,42,,11,13,,,,,,13,Mapusa
18-09-2013,50,,10,13,,,,,,13,Mapusa
20-09-2013,49,,11,13,,,,,,13,Mapusa
25-09-2013,46,,11,13,,,,,,13,Mapusa
27-09-2013,40,,10,12,,,,,,13,Mapusa
10-02-2013,64,,10,13,,,,,,13,Mapusa
10-04-2013,35,,10,12,,,,,,13,Mapusa
10-09-2013,63,,10,12,,,,,,13,Mapusa
10-11-2013,64,,10,12,,,,,,13,Mapusa
16-10-2013,60,,10,12,,,,,,13,Mapusa
