Date,SO2,NO2,PM10,Station Name,Station ID
18-06-2013,2,10,31,Vasco,18
20-06-2013,10,16,65,Vasco,18
25-06-2013,3,13,59,Vasco,18
27-06-2013,6,9,21,Vasco,18
02-07-2013,0,0,36,Vasco,18
04-07-2013,10,5,35,Vasco,18
09-07-2013,6,9,29,Vasco,18
11-07-2013,6,11,42,Vasco,18
16-07-2013,12,10,71,Vasco,18
18-07-2013,10,6,32,Vasco,18
23-07-2013,9,10,41,Vasco,18
25-07-2013,6,12,13,Vasco,18
30-07-2013,6,11,19,Vasco,18
01-08-2013,0,0,36,Vasco,18
06-08-2013,10,0,0,Vasco,18
08-08-2013,6,5,35,Vasco,18
13-08-2013,6,11,42,Vasco,18
16-08-2013,12,10,71,Vasco,18
20-08-2013,10,6,32,Vasco,18
22-08-2013,9,10,41,Vasco,18
27-08-2013,6,12,13,Vasco,18
29-08-2013,6,11,19,Vasco,18
03-09-2013,0,0,36,Vasco,18
05-09-2013,10,0,0,Vasco,18
12-09-2013,6,5,35,Vasco,18
17-09-2013,6,11,42,Vasco,18
19-09-2013,12,10,71,Vasco,18
24-09-2013,10,6,32,Vasco,18
26-09-2013,9,10,41,Vasco,18
01-10-2013,21,14,58,Vasco,18
03-10-2013,16,12,32,Vasco,18
08-10-2013,10,7,31,Vasco,18
10-10-2013,9,5,10,Vasco,18
15-10-2013,8,11,35,Vasco,18
18-10-2013,12,14,23,Vasco,18
22-10-2013,8,11,32,Vasco,18
24-10-2013,10,8,33,Vasco,18
29-10-2013,5,11,36,Vasco,18
31-10-2013,14,5,62,Vasco,18
03-11-2013,2,5,32,Vasco,18
07-11-2013,3,6,44,Vasco,18
12-11-2013,8,12,54,Vasco,18
14-11-2013,2,5,62,Vasco,18
19-11-2013,3,8,44,Vasco,18
21-11-2013,7,6,58,Vasco,18
26-11-2013,3,17,39,Vasco,18
28-11-2013,2,13,66,Vasco,18
04-12-2013,12,15,65,Vasco,18
06-12-2013,2,14,44,Vasco,18
10-12-2013,3,11,67,Vasco,18
12-12-2013,12,14,70,Vasco,18
17-12-2013,5,15,78,Vasco,18
20-12-2013,2,16,40,Vasco,18
24-12-2013,3,9,62,Vasco,18
27-12-2013,0,10,47,Vasco,18
31-12-2013,9,7,40,Vasco,18
02-01-2012,2,14,161,Panji,16
06-02-2012,2,19,138,Panji,16
08-02-2012,2,23,103,Panji,16
13-02-2012,2,16,57,Panji,16
15-02-2012,2,18,97,Panji,16
20-02-2012,2,32,108,Panji,16
22-02-2012,9,36,109,Panji,16
27-02-2012,7,12,128,Panji,16
29-02-2012,7,32,196,Panji,16
05-03-2012,2,17,118,Panji,16
07-03-2012,11,9,95,Panji,16
12-03-2012,8,14,68,Panji,16
14-03-2012,11,19,160,Panji,16
19-03-2012,2,19,78,Panji,16
21-03-2012,4,11,73,Panji,16
26-03-2012,2,19,124,Panji,16
28-03-2012,3,18,92,Panji,16
02-04-2012,2,6,90,Panji,16
04-04-2012,8,6,66,Panji,16
09-04-2012,12,8,78,Panji,16
11-04-2012,6,13,54,Panji,16
16-04-2012,5,14,85,Panji,16
18-04-2012,7,16,75,Panji,16
23-04-2012,5,11,80,Panji,16
25-04-2012,11,18,42,Panji,16
30-04-2012,5,9,39,Panji,16
03-05-2012,6,10,32,Panji,16
07-05-2012,9,5,40,Panji,16
09-05-2012,8,9,34,Panji,16
14-05-2012,3,10,37,Panji,16
17-05-2012,7,12,37,Panji,16
21-05-2012,2,19,35,Panji,16
23-05-2012,4,11,40,Panji,16
28-05-2012,4,10,39,Panji,16
30-05-2012,4,14,40,Panji,16
02-02-2012,2,17,86,Vasco,18
07-02-2012,8,34,131,Vasco,18
09-02-2012,8,34,121,Vasco,18
14-02-2012,3,26,119,Vasco,18
16-02-2012,2,27,133,Vasco,18
21-02-2012,6,20,72,Vasco,18
23-02-2012,6,26,76,Vasco,18
28-02-2012,8,16,67,Vasco,18
01-03-2012,11,30,100,Vasco,18
06-03-2012,3,18,69,Vasco,18
09-03-2012,6,25,84,Vasco,18
13-03-2012,8,15,131,Vasco,18
15-03-2012,8,21,70,Vasco,18
20-03-2012,3,23,50,Vasco,18
22-03-2012,16,21,165,Vasco,18
27-03-2012,4,19,127,Vasco,18
29-03-2012,4,13,83,Vasco,18
03-04-2012,7,18,58,Vasco,18
05-04-2012,7,9,60,Vasco,18
10-04-2012,7,15,47,Vasco,18
12-04-2012,6,16,64,Vasco,18
17-04-2012,6,17,67,Vasco,18
19-04-2012,10,17,58,Vasco,18
24-04-2012,5,15,0,Vasco,18
26-04-2012,12,17,60,Vasco,18
02-05-2012,4,23,72,Vasco,18
04-05-2012,7,19,57,Vasco,18
08-05-2012,10,20,55,Vasco,18
10-05-2012,8,17,62,Vasco,18
15-05-2012,2,23,56,Vasco,18
18-05-2012,7,21,71,Vasco,18
22-05-2012,17,13,46,Vasco,18
24-05-2012,17,13,92,Vasco,18
29-05-2012,6,17,76,Vasco,18
04-01-2011,16,29,89,Amona,2
08-01-2011,13,23,80,Amona,2
11-01-2011,15,28,84,Amona,2
14-01-2011,9,16,65,Amona,2
17-01-2011,13,23,76,Amona,2
22-01-2011,12,21,69,Amona,2
25-01-2011,14,25,86,Amona,2
29-01-2011,17,31,92,Amona,2
02-02-2011,15,27,111,Amona,2
05-02-2011,13,23,97,Amona,2
08-02-2011,14,25,106,Amona,2
11-02-2011,13,24,95,Amona,2
15-02-2011,15,26,107,Amona,2
18-02-2011,13,24,93,Amona,2
22-02-2011,13,23,99,Amona,2
25-02-2011,12,22,85,Amona,2
02-03-2011,12,17,112,Amona,2
05-03-2011,10,16,105,Amona,2
08-03-2011,13,19,139,Amona,2
11-03-2011,12,17,127,Amona,2
15-03-2011,16,22,133,Amona,2
18-03-2011,12,16,93,Amona,2
22-03-2011,13,17,102,Amona,2
25-03-2011,13,14,96,Amona,2
29-03-2011,12,17,103,Amona,2
31-03-2011,12,18,99,Amona,2
05-04-2011,10,15,92,Amona,2
07-04-2011,12,19,113,Amona,2
12-04-2011,13,19,99,Amona,2
15-04-2011,13,19,96,Amona,2
19-04-2011,16,24,122,Amona,2
22-04-2011,14,20,94,Amona,2
26-04-2011,11,17,89,Amona,2
28-04-2011,9,13,82,Amona,2
03-05-2011,12,17,71,Amona,2
05-05-2011,11,17,73,Amona,2
09-05-2011,13,18,105,Amona,2
12-05-2011,13,15,88,Amona,2
17-05-2011,11,14,78,Amona,2
20-05-2011,14,15,99,Amona,2
25-05-2011,12,17,136,Amona,2
28-05-2011,13,16,84,Amona,2
01-06-2011,16,20,91,Amona,2
03-06-2011,16,19,50,Amona,2
07-06-2011,11,16,39,Amona,2
09-06-2011,15,17,44,Amona,2
15-06-2011,10,13,40,Amona,2
17-06-2011,13,17,88,Amona,2
21-06-2011,12,15,47,Amona,2
24-06-2011,13,16,50,Amona,2
28-06-2011,12,16,62,Amona,2
30-06-2011,14,17,91,Amona,2
05-07-2011,8,13,81,Amona,2
07-07-2011,8,11,47,Amona,2
13-07-2011,7,11,43,Amona,2
15-07-2011,8,12,45,Amona,2
19-07-2011,7,11,43,Amona,2
21-07-2011,7,11,47,Amona,2
26-07-2011,8,10,43,Amona,2
28-07-2011,8,12,38,Amona,2
05-08-2011,7,13,33,Amona,2
09-08-2011,8,12,38,Amona,2
11-08-2011,8,13,36,Amona,2
16-08-2011,9,14,40,Amona,2
19-08-2011,7,14,28,Amona,2
23-08-2011,9,13,77,Amona,2
25-08-2011,8,13,50,Amona,2
03-09-2011,7,12,36,Amona,2
06-09-2011,7,11,27,Amona,2
08-09-2011,7,11,35,Amona,2
14-09-2011,7,11,79,Amona,2
16-09-2011,7,11,70,Amona,2
20-09-2011,6,11,56,Amona,2
22-09-2011,7,13,44,Amona,2
27-09-2011,7,12,54,Amona,2
29-09-2011,6,11,68,Amona,2
04-10-2011,7,13,62,Amona,2
06-10-2011,9,14,68,Amona,2
12-10-2011,7,13,77,Amona,2
14-10-2011,7,11,94,Amona,2
18-10-2011,7,12,64,Amona,2
20-10-2011,8,13,59,Amona,2
26-10-2011,7,13,54,Amona,2
28-10-2011,7,12,73,Amona,2
02-11-2011,9,15,89,Amona,2
04-11-2011,9,14,59,Amona,2
08-11-2011,8,15,53,Amona,2
10-11-2011,10,15,137,Amona,2
16-11-2011,8,15,104,Amona,2
18-11-2011,9,12,128,Amona,2
22-11-2011,9,13,145,Amona,2
24-11-2011,9,15,145,Amona,2
29-11-2011,9,15,100,Amona,2
04-01-2011,12,22,92,Assanora,1
08-01-2011,8,15,52,Assanora,1
11-01-2011,8,14,50,Assanora,1
14-01-2011,8,14,52,Assanora,1
17-01-2011,11,20,72,Assanora,1
22-01-2011,10,18,59,Assanora,1
25-01-2011,12,23,95,Assanora,1
29-01-2011,13,24,106,Assanora,1
02-02-2011,13,20,99,Assanora,1
05-02-2011,15,24,117,Assanora,1
08-02-2011,11,18,87,Assanora,1
11-02-2011,12,19,97,Assanora,1
15-02-2011,12,20,90,Assanora,1
18-02-2011,13,20,96,Assanora,1
22-02-2011,15,24,113,Assanora,1
25-02-2011,13,20,99,Assanora,1
02-03-2011,11,17,106,Assanora,1
05-03-2011,9,16,126,Assanora,1
08-03-2011,11,20,137,Assanora,1
11-03-2011,14,16,120,Assanora,1
15-03-2011,11,15,129,Assanora,1
18-03-2011,10,15,107,Assanora,1
22-03-2011,12,15,114,Assanora,1
25-03-2011,9,18,116,Assanora,1
29-03-2011,13,21,133,Assanora,1
31-03-2011,9,18,113,Assanora,1
05-04-2011,10,14,99,Assanora,1
07-04-2011,9,13,85,Assanora,1
12-04-2011,7,10,65,Assanora,1
15-04-2011,10,15,102,Assanora,1
19-04-2011,8,12,77,Assanora,1
22-04-2011,7,10,70,Assanora,1
26-04-2011,8,11,72,Assanora,1
28-04-2011,6,10,67,Assanora,1
03-05-2011,6,10,60,Assanora,1
05-05-2011,9,12,88,Assanora,1
09-05-2011,8,12,94,Assanora,1
12-05-2011,7,10,73,Assanora,1
17-05-2011,7,11,94,Assanora,1
20-05-2011,8,12,101,Assanora,1
25-05-2011,8,12,80,Assanora,1
28-05-2011,7,11,72,Assanora,1
01-06-2011,10,13,56,Assanora,1
03-06-2011,10,13,73,Assanora,1
07-06-2011,11,14,62,Assanora,1
09-06-2011,9,12,45,Assanora,1
15-06-2011,8,12,39,Assanora,1
17-06-2011,9,12,36,Assanora,1
21-06-2011,9,13,51,Assanora,1
24-06-2011,7,11,37,Assanora,1
28-06-2011,9,12,47,Assanora,1
30-06-2011,9,13,37,Assanora,1
05-07-2011,7,10,43,Assanora,1
07-07-2011,8,10,89,Assanora,1
13-07-2011,7,11,40,Assanora,1
15-07-2011,7,10,39,Assanora,1
19-07-2011,7,11,38,Assanora,1
21-07-2011,7,11,39,Assanora,1
26-07-2011,8,11,43,Assanora,1
28-07-2011,8,11,36,Assanora,1
03-08-2011,0,0,0,Assanora,1
05-08-2011,8,11,46,Assanora,1
09-08-2011,8,12,55,Assanora,1
11-08-2011,8,12,46,Assanora,1
16-08-2011,8,11,47,Assanora,1
19-08-2011,8,13,73,Assanora,1
23-08-2011,7,11,81,Assanora,1
25-08-2011,7,12,27,Assanora,1
03-09-2011,7,10,35,Assanora,1
06-09-2011,7,11,50,Assanora,1
08-09-2011,7,11,62,Assanora,1
14-09-2011,7,12,56,Assanora,1
16-09-2011,7,10,77,Assanora,1
20-09-2011,7,11,55,Assanora,1
22-09-2011,7,11,60,Assanora,1
27-09-2011,7,11,56,Assanora,1
29-09-2011,8,12,67,Assanora,1
04-10-2011,10,14,92,Assanora,1
06-10-2011,9,15,88,Assanora,1
12-10-2011,9,15,91,Assanora,1
14-10-2011,8,14,82,Assanora,1
18-10-2011,7,14,97,Assanora,1
20-10-2011,9,14,65,Assanora,1
26-10-2011,8,13,77,Assanora,1
28-10-2011,6,14,82,Assanora,1
02-11-2011,9,14,70,Assanora,1
04-11-2011,10,14,80,Assanora,1
08-11-2011,8,15,67,Assanora,1
10-11-2011,9,14,64,Assanora,1
16-11-2011,9,13,120,Assanora,1
18-11-2011,10,14,109,Assanora,1
22-11-2011,10,14,105,Assanora,1
24-11-2011,9,14,111,Assanora,1
29-11-2011,9,14,123,Assanora,1
04-01-2011,12,23,90,Bicholim,12
08-01-2011,17,31,119,Bicholim,12
11-01-2011,12,22,90,Bicholim,12
14-01-2011,13,24,91,Bicholim,12
17-01-2011,15,28,96,Bicholim,12
22-01-2011,17,31,101,Bicholim,12
25-01-2011,16,29,97,Bicholim,12
29-01-2011,18,32,122,Bicholim,12
02-02-2011,15,23,128,Bicholim,12
05-02-2011,17,26,148,Bicholim,12
08-02-2011,14,21,120,Bicholim,12
11-02-2011,11,16,105,Bicholim,12
15-02-2011,12,19,113,Bicholim,12
18-02-2011,11,18,95,Bicholim,12
22-02-2011,11,18,104,Bicholim,12
25-02-2011,12,18,98,Bicholim,12
02-03-2011,12,17,177,Bicholim,12
05-03-2011,13,20,191,Bicholim,12
08-03-2011,8,13,160,Bicholim,12
11-03-2011,12,17,178,Bicholim,12
15-03-2011,11,15,161,Bicholim,12
18-03-2011,17,24,155,Bicholim,12
22-03-2011,13,22,151,Bicholim,12
25-03-2011,14,19,175,Bicholim,12
29-03-2011,12,19,190,Bicholim,12
31-03-2011,10,20,181,Bicholim,12
05-04-2011,16,22,179,Bicholim,12
07-04-2011,12,16,137,Bicholim,12
12-04-2011,15,21,180,Bicholim,12
15-04-2011,13,18,148,Bicholim,12
19-04-2011,14,20,156,Bicholim,12
22-04-2011,15,21,164,Bicholim,12
26-04-2011,8,11,96,Bicholim,12
28-04-2011,12,17,133,Bicholim,12
03-05-2011,8,14,152,Bicholim,12
05-05-2011,12,21,201,Bicholim,12
09-05-2011,9,16,185,Bicholim,12
12-05-2011,10,17,167,Bicholim,12
17-05-2011,9,16,144,Bicholim,12
20-05-2011,10,18,159,Bicholim,12
25-05-2011,9,16,145,Bicholim,12
28-05-2011,8,14,107,Bicholim,12
01-06-2011,10,17,82,Bicholim,12
03-06-2011,8,17,59,Bicholim,12
07-06-2011,8,16,46,Bicholim,12
09-06-2011,8,16,39,Bicholim,12
15-06-2011,9,13,44,Bicholim,12
17-06-2011,10,13,45,Bicholim,12
21-06-2011,9,16,53,Bicholim,12
24-06-2011,10,13,70,Bicholim,12
28-06-2011,9,12,62,Bicholim,12
30-06-2011,8,12,48,Bicholim,12
05-07-2011,7,11,80,Bicholim,12
07-07-2011,7,13,56,Bicholim,12
13-07-2011,6,11,44,Bicholim,12
15-07-2011,8,12,46,Bicholim,12
19-07-2011,8,12,60,Bicholim,12
21-07-2011,7,12,47,Bicholim,12
26-07-2011,7,12,47,Bicholim,12
28-07-2011,7,12,49,Bicholim,12
03-08-2011,6,15,35,Bicholim,12
05-08-2011,7,11,76,Bicholim,12
09-08-2011,7,12,71,Bicholim,12
11-08-2011,6,12,75,Bicholim,12
16-08-2011,7,13,49,Bicholim,12
19-08-2011,7,12,63,Bicholim,12
23-08-2011,6,13,71,Bicholim,12
25-08-2011,7,12,41,Bicholim,12
03-09-2011,7,12,41,Bicholim,12
06-09-2011,7,11,44,Bicholim,12
08-09-2011,8,12,56,Bicholim,12
14-09-2011,7,11,37,Bicholim,12
16-09-2011,7,11,50,Bicholim,12
20-09-2011,7,12,46,Bicholim,12
22-09-2011,7,11,43,Bicholim,12
27-09-2011,7,12,69,Bicholim,12
29-09-2011,7,11,80,Bicholim,12
04-10-2011,7,12,95,Bicholim,12
06-10-2011,8,13,71,Bicholim,12
12-10-2011,7,14,88,Bicholim,12
14-10-2011,7,12,98,Bicholim,12
18-10-2011,7,13,133,Bicholim,12
20-10-2011,7,13,84,Bicholim,12
26-10-2011,6,13,91,Bicholim,12
28-10-2011,8,13,96,Bicholim,12
02-11-2011,9,14,189,Bicholim,12
04-11-2011,9,13,159,Bicholim,12
08-11-2011,10,14,139,Bicholim,12
10-11-2011,10,15,159,Bicholim,12
16-11-2011,10,15,231,Bicholim,12
18-11-2011,9,14,231,Bicholim,12
22-11-2011,10,14,236,Bicholim,12
24-11-2011,9,13,266,Bicholim,12
29-11-2011,10,14,229,Bicholim,12
04-01-2011,18,32,106,Codli,10
08-01-2011,16,29,102,Codli,10
12-01-2011,14,26,97,Codli,10
15-01-2011,13,24,94,Codli,10
17-01-2011,12,22,88,Codli,10
22-01-2011,13,23,92,Codli,10
25-01-2011,11,20,87,Codli,10
02-02-2011,15,24,122,Codli,10
05-02-2011,14,23,99,Codli,10
08-02-2011,15,25,114,Codli,10
11-02-2011,17,27,119,Codli,10
15-02-2011,16,27,117,Codli,10
18-02-2011,14,22,101,Codli,10
22-02-2011,12,18,89,Codli,10
25-02-2011,15,25,113,Codli,10
02-03-2011,13,20,140,Codli,10
05-03-2011,11,20,128,Codli,10
08-03-2011,12,19,129,Codli,10
11-03-2011,14,24,161,Codli,10
15-03-2011,12,20,139,Codli,10
18-03-2011,15,24,155,Codli,10
22-03-2011,15,23,151,Codli,10
25-03-2011,15,24,160,Codli,10
29-03-2011,14,22,151,Codli,10
31-03-2011,13,22,146,Codli,10
05-04-2011,11,16,89,Codli,10
07-04-2011,9,12,71,Codli,10
12-04-2011,12,18,100,Codli,10
15-04-2011,14,21,134,Codli,10
19-04-2011,10,14,76,Codli,10
22-04-2011,7,10,59,Codli,10
26-04-2011,9,13,69,Codli,10
28-04-2011,10,14,79,Codli,10
03-05-2011,8,13,55,Codli,10
05-05-2011,8,12,64,Codli,10
09-05-2011,9,13,82,Codli,10
12-05-2011,9,12,66,Codli,10
17-05-2011,8,12,68,Codli,10
20-05-2011,9,14,60,Codli,10
25-05-2011,9,14,74,Codli,10
28-05-2011,10,14,103,Codli,10
01-06-2011,8,14,79,Codli,10
03-06-2011,9,14,95,Codli,10
07-06-2011,11,17,101,Codli,10
09-06-2011,8,14,50,Codli,10
15-06-2011,9,14,53,Codli,10
17-06-2011,6,15,56,Codli,10
21-06-2011,8,15,74,Codli,10
24-06-2011,7,14,73,Codli,10
28-06-2011,7,15,58,Codli,10
30-06-2011,6,14,48,Codli,10
05-07-2011,7,11,53,Codli,10
07-07-2011,7,11,31,Codli,10
13-07-2011,7,11,34,Codli,10
15-07-2011,6,11,35,Codli,10
19-07-2011,6,11,33,Codli,10
21-07-2011,7,11,31,Codli,10
26-07-2011,7,11,36,Codli,10
28-07-2011,6,10,39,Codli,10
03-08-2011,7,14,15,Codli,10
05-08-2011,7,11,36,Codli,10
09-08-2011,7,13,36,Codli,10
11-08-2011,8,13,26,Codli,10
16-08-2011,7,12,27,Codli,10
19-08-2011,7,13,49,Codli,10
23-08-2011,6,11,26,Codli,10
25-08-2011,7,12,35,Codli,10
03-09-2011,6,12,33,Codli,10
06-09-2011,6,11,51,Codli,10
08-09-2011,6,12,38,Codli,10
14-09-2011,6,12,47,Codli,10
16-09-2011,6,11,38,Codli,10
20-09-2011,6,12,44,Codli,10
22-09-2011,6,11,39,Codli,10
27-09-2011,6,12,32,Codli,10
29-09-2011,7,13,43,Codli,10
04-10-2011,8,14,55,Codli,10
06-10-2011,9,13,58,Codli,10
12-10-2011,8,13,78,Codli,10
14-10-2011,8,12,66,Codli,10
18-10-2011,7,13,56,Codli,10
20-10-2011,9,12,83,Codli,10
26-10-2011,8,13,86,Codli,10
28-10-2011,8,14,75,Codli,10
02-11-2011,9,13,46,Codli,10
04-11-2011,9,14,75,Codli,10
08-11-2011,8,14,79,Codli,10
10-11-2011,9,13,127,Codli,10
16-11-2011,9,13,89,Codli,10
18-11-2011,9,14,144,Codli,10
22-11-2011,8,14,92,Codli,10
24-11-2011,9,15,72,Codli,10
29-11-2011,9,13,87,Codli,10
26-12-2011,27,31,126,Codli,10
28-12-2011,25,30,139,Codli,10
03-01-2011,11,23,115,Curchorem,8
05-01-2011,5,17,112,Curchorem,8
10-01-2011,6,16,122,Curchorem,8
12-01-2011,6,22,227,Curchorem,8
17-01-2011,6,20,116,Curchorem,8
19-01-2011,8,15,121,Curchorem,8
24-01-2011,9,26,209,Curchorem,8
27-01-2011,7,16,85,Curchorem,8
31-01-2011,7,14,139,Curchorem,8
02-02-2011,5,15,101,Curchorem,8
07-02-2011,6,34,87,Curchorem,8
09-02-2011,6,13,112,Curchorem,8
14-02-2011,5,18,93,Curchorem,8
16-02-2011,5,13,112,Curchorem,8
21-02-2011,5,14,129,Curchorem,8
23-02-2011,6,16,129,Curchorem,8
28-02-2011,5,14,91,Curchorem,8
02-03-2011,6,20,90,Curchorem,8
07-03-2011,7,13,117,Curchorem,8
09-03-2011,8,24,215,Curchorem,8
14-03-2011,8,15,118,Curchorem,8
16-03-2011,7,15,136,Curchorem,8
21-03-2011,16,17,60,Curchorem,8
23-03-2011,6,13,50,Curchorem,8
28-03-2011,7,11,62,Curchorem,8
30-03-2011,5,14,68,Curchorem,8
07-04-2011,8,18,58,Curchorem,8
09-04-2011,7,12,60,Curchorem,8
11-04-2011,7,12,65,Curchorem,8
13-04-2011,8,20,75,Curchorem,8
18-04-2011,8,17,59,Curchorem,8
20-04-2011,7,14,54,Curchorem,8
25-04-2011,7,18,109,Curchorem,8
27-04-2011,8,16,67,Curchorem,8
02-05-2011,6,13,103,Curchorem,8
04-05-2011,6,14,48,Curchorem,8
09-05-2011,8,13,194,Curchorem,8
11-05-2011,9,14,105,Curchorem,8
16-05-2011,11,15,89,Curchorem,8
18-05-2011,9,25,76,Curchorem,8
23-05-2011,10,18,98,Curchorem,8
25-05-2011,8,14,80,Curchorem,8
30-05-2011,5,16,75,Curchorem,8
01-06-2011,8,18,49,Curchorem,8
06-06-2011,7,16,65,Curchorem,8
08-06-2011,7,15,69,Curchorem,8
13-06-2011,5,12,40,Curchorem,8
15-06-2011,4,13,55,Curchorem,8
20-06-2011,6,12,65,Curchorem,8
22-06-2011,7,23,41,Curchorem,8
27-06-2011,4,10,57,Curchorem,8
29-06-2011,5,0,59,Curchorem,8
04-07-2011,7,15,61,Curchorem,8
06-07-2011,7,16,56,Curchorem,8
11-07-2011,8,14,78,Curchorem,8
13-07-2011,10,14,37,Curchorem,8
18-07-2011,8,13,74,Curchorem,8
20-07-2011,5,12,79,Curchorem,8
25-07-2011,5,11,53,Curchorem,8
27-07-2011,8,10,28,Curchorem,8
01-08-2011,5,20,37,Curchorem,8
03-08-2011,3,19,36,Curchorem,8
08-08-2011,4,18,51,Curchorem,8
10-08-2011,3,11,61,Curchorem,8
16-08-2011,4,17,42,Curchorem,8
18-08-2011,4,12,23,Curchorem,8
22-08-2011,5,15,36,Curchorem,8
24-08-2011,3,12,46,Curchorem,8
29-08-2011,4,13,26,Curchorem,8
31-08-2011,4,14,27,Curchorem,8
05-09-2011,5,20,37,Curchorem,8
07-09-2011,3,19,36,Curchorem,8
12-09-2011,4,18,51,Curchorem,8
14-09-2011,3,11,61,Curchorem,8
19-09-2011,4,17,42,Curchorem,8
21-09-2011,4,12,23,Curchorem,8
26-09-2011,5,15,36,Curchorem,8
28-09-2011,3,12,46,Curchorem,8
03-10-2011,5,13,58,Curchorem,8
05-10-2011,5,14,84,Curchorem,8
10-10-2011,4,14,48,Curchorem,8
12-10-2011,5,14,35,Curchorem,8
17-10-2011,5,17,70,Curchorem,8
19-10-2011,5,16,74,Curchorem,8
24-10-2011,5,18,94,Curchorem,8
26-10-2011,4,14,49,Curchorem,8
31-10-2011,5,14,95,Curchorem,8
02-11-2011,6,16,102,Curchorem,8
07-11-2011,6,17,111,Curchorem,8
09-11-2011,6,20,117,Curchorem,8
14-11-2011,6,17,123,Curchorem,8
16-11-2011,6,16,159,Curchorem,8
21-11-2011,6,19,132,Curchorem,8
23-11-2011,6,22,184,Curchorem,8
28-11-2011,5,12,48,Curchorem,8
30-11-2011,6,13,80,Curchorem,8
17-12-2011,11,16,239,Curchorem,8
21-12-2011,11,16,135,Curchorem,8
23-12-2011,12,18,200,Curchorem,8
26-12-2011,17,27,84,Curchorem,8
27-12-2011,12,19,216,Curchorem,8
28-12-2011,16,27,78,Curchorem,8
29-12-2011,12,18,192,Curchorem,8
04-01-2011,14,26,132,Honda,11
08-01-2011,14,26,116,Honda,11
11-01-2011,11,19,129,Honda,11
14-01-2011,12,22,107,Honda,11
17-01-2011,19,34,128,Honda,11
22-01-2011,18,32,121,Honda,11
25-01-2011,16,29,145,Honda,11
29-01-2011,18,33,133,Honda,11
02-02-2011,15,22,148,Honda,11
05-02-2011,17,25,169,Honda,11
08-02-2011,15,21,153,Honda,11
11-02-2011,17,25,169,Honda,11
15-02-2011,13,19,133,Honda,11
18-02-2011,15,21,139,Honda,11
22-02-2011,14,22,142,Honda,11
25-02-2011,17,25,169,Honda,11
02-03-2011,10,16,278,Honda,11
05-03-2011,8,16,228,Honda,11
08-03-2011,11,17,245,Honda,11
11-03-2011,13,19,290,Honda,11
15-03-2011,13,21,224,Honda,11
18-03-2011,10,14,235,Honda,11
22-03-2011,12,19,252,Honda,11
25-03-2011,12,18,229,Honda,11
29-03-2011,11,16,253,Honda,11
31-03-2011,11,15,244,Honda,11
05-04-2011,20,25,438,Honda,11
07-04-2011,15,18,202,Honda,11
12-04-2011,20,25,495,Honda,11
15-04-2011,15,19,271,Honda,11
19-04-2011,13,17,225,Honda,11
22-04-2011,17,21,346,Honda,11
26-04-2011,15,20,449,Honda,11
28-04-2011,17,21,418,Honda,11
03-05-2011,14,18,167,Honda,11
05-05-2011,15,18,471,Honda,11
09-05-2011,17,21,267,Honda,11
12-05-2011,16,21,259,Honda,11
17-05-2011,15,19,344,Honda,11
20-05-2011,15,18,305,Honda,11
25-05-2011,16,20,321,Honda,11
28-05-2011,15,19,241,Honda,11
01-06-2011,14,20,310,Honda,11
03-06-2011,12,18,161,Honda,11
07-06-2011,9,16,92,Honda,11
09-06-2011,11,18,80,Honda,11
15-06-2011,15,22,181,Honda,11
17-06-2011,15,22,243,Honda,11
21-06-2011,12,20,153,Honda,11
24-06-2011,11,14,66,Honda,11
28-06-2011,11,17,175,Honda,11
30-06-2011,12,16,65,Honda,11
05-07-2011,7,12,101,Honda,11
07-07-2011,8,11,92,Honda,11
13-07-2011,7,11,105,Honda,11
15-07-2011,7,12,68,Honda,11
19-07-2011,8,12,54,Honda,11
21-07-2011,7,12,71,Honda,11
26-07-2011,7,12,51,Honda,11
28-07-2011,7,11,56,Honda,11
03-08-2011,4,10,35,Honda,11
05-08-2011,9,12,103,Honda,11
09-08-2011,6,12,61,Honda,11
11-08-2011,6,12,36,Honda,11
16-08-2011,7,11,133,Honda,11
19-08-2011,8,11,99,Honda,11
23-08-2011,7,12,37,Honda,11
25-08-2011,8,12,33,Honda,11
03-09-2011,8,11,33,Honda,11
06-09-2011,7,12,31,Honda,11
08-09-2011,7,11,32,Honda,11
14-09-2011,8,13,28,Honda,11
16-09-2011,7,11,31,Honda,11
20-09-2011,7,11,54,Honda,11
22-09-2011,8,12,45,Honda,11
27-09-2011,6,12,26,Honda,11
29-09-2011,8,11,81,Honda,11
04-10-2011,8,14,110,Honda,11
06-10-2011,8,14,106,Honda,11
12-10-2011,8,14,95,Honda,11
14-10-2011,9,15,125,Honda,11
18-10-2011,9,14,100,Honda,11
20-10-2011,9,14,76,Honda,11
26-10-2011,8,13,100,Honda,11
28-10-2011,8,14,72,Honda,11
02-11-2011,10,16,233,Honda,11
04-11-2011,11,18,195,Honda,11
08-11-2011,11,17,119,Honda,11
10-11-2011,10,17,113,Honda,11
16-11-2011,10,16,120,Honda,11
18-11-2011,10,17,145,Honda,11
22-11-2011,10,16,162,Honda,11
24-11-2011,10,15,174,Honda,11
29-11-2011,11,16,203,Honda,11
27-12-2011,25,31,149,Honda,11
29-12-2011,26,32,151,Honda,11
04-01-2011,2,10,55,Vasco,18
06-01-2011,2,27,70,Vasco,18
11-01-2011,4,26,109,Vasco,18
13-01-2011,10,25,104,Vasco,18
