DATE,PM10,PM2.5,SO2,NO2,*CO,O3,Pb,AQI,Air QLTY,Station ID,Station Name
20-04-2020,34,27,11,14,0.06,13,BDL,44,Good,1,Assanora
23-04-2020,41,25,10,14,0.06,13,BDL,42,Good,1,Assanora
27-04-2020,46,29,9,12,0.06,14,BDL,49,Good,1,Assanora
30-04-2020,33,20,11,13,0.06,13,BDL,34,Good,1,Assanora
04-05-2020,48,30,9,13,0.05,15,BDL,49,Good,1,Assanora
07-05-2020,51,28,10,14,0.07,15,BDL,51,Satisfactory,1,Assanora
11-05-2020,53,28,10,13,0.05,15,BDL,53,Satisfactory,1,Assanora
14-05-2020,60,31,9,13,0.05,15,BDL,60,Satisfactory,1,Assanora
18-05-2020,63,33,9,13,0.05,14,BDL,63,Satisfactory,1,Assanora
21-05-2020,58,31,10,13,0.07,16,BDL,58,Satisfactory,1,Assanora
25-05-2020,61,33,10,13,0.06,14,BDL,61,Satisfactory,1,Assanora
28-05-2020,62,32,10,14,0.06,15,BDL,62,Satisfactory,1,Assanora
01-06-2020,50,27,9,13,0.05,15,BDL,50,Satisfactory,1,Assanora
04-06-2020,62,32,9,13,0.06,14,BDL,62,Satisfactory,1,Assanora
08-06-2020,48,28,9,13,0.05,14,BDL,48,Good,1,Assanora
11-06-2020,48,26,8,12,0.05,14,BDL,48,Good,1,Assanora
15-06-2020,51,26,8,12,0.05,14,BDL,51,Satisfactory,1,Assanora
18-06-2020,50,26,8,12,0.06,14,BDL,50,Good,1,Assanora
22-06-2020,45,27,9,13,0.05,15,BDL,45,Good,1,Assanora
25-06-2020,43,23,7,11,0.05,14,BDL,43,Good,1,Assanora
29-06-2020,49,25,7,12,0.06,14,BDL,49,Good,1,Assanora
02-07-2020,49,26,8,13,0.06,13,BDL,49,Good,1,Assanora
06-07-2020,46,24,7,12,0.06,14,BDL,46,Good,1,Assanora
09-07-2020,40,23,7,12,0.05,13,BDL,40,Good,1,Assanora
13-07-2020,38,21,6,11,0.05,13,BDL,38,Good,1,Assanora
16-07-2020,43,24,6,11,0.05,13,BDL,43,Good,1,Assanora
20-07-2020,47,25,6,12,0.06,13,BDL,47,Good,1,Assanora
23-07-2020,45,24,7,12,0.05,13,BDL,45,Good,1,Assanora
27-07-2020,45,23,6,12,0.05,14,BDL,45,Good,1,Assanora
30-07-2020,48,23,6,12,0.06,13,BDL,48,Good,1,Assanora
03-08-2020,48,25,7,12,0.05,13,BDL,48,Good,1,Assanora
06-08-2020,46,23,7,12,0.06,14,BDL,46,Good,1,Assanora
10-08-2020,46,23,7,12,0.05,13,BDL,46,Good,1,Assanora
13-08-2020,46,22,6,11,0.05,13,BDL,46,Good,1,Assanora
17-08-2020,44,24,6,11,0.05,13,BDL,44,Good,1,Assanora
20-08-2020,45,23,6,11,0.05,13,BDL,45,Good,1,Assanora
24-08-2020,45,23,7,12,0.05,13,BDL,45,Good,1,Assanora
27-08-2020,44,23,6,11,0.05,13,BDL,44,Good,1,Assanora
31-08-2020,45,23,6,12,0.06,13,BDL,45,Good,1,Assanora
03-09-2020,46,23,7,12,0.05,14,BDL,46,Good,1,Assanora
07-09-2020,47,22,7,12,0.05,14,BDL,47,Good,1,Assanora
10-09-2020,47,24,7,12,0.06,14,BDL,47,Good,1,Assanora
14-09-2020,47,22,6,12,0.05,14,BDL,47,Good,1,Assanora
17-09-2020,44,24,6,11,0.06,13,BDL,44,Good,1,Assanora
21-09-2020,39,23,6,11,0.05,13,BDL,39,Good,1,Assanora
24-09-2020,46,23,7,12,0.05,13,BDL,46,Good,1,Assanora
28-09-2020,48,24,6,11,0.06,14,BDL,48,Good,1,Assanora
01-10-2020,51,31,7,12,0.06,13,BDL,52,Satisfactory,1,Assanora
05-10-2020,53,28,6,11,0.05,13,BDL,53,Satisfactory,1,Assanora
08-10-2020,51,30,7,13,0.06,13,BDL,51,Satisfactory,1,Assanora
12-10-2020,48,27,7,12,0.05,13,BDL,48,Good,1,Assanora
15-10-2020,47,25,7,12,0.06,13,BDL,47,Good,1,Assanora
19-10-2020,54,31,6,12,0.06,14,BDL,54,Satisfactory,1,Assanora
22-10-2020,50,28,7,12,0.05,13,BDL,50,Satisfactory,1,Assanora
26-10-2020,55,30,6,12,0.06,14,BDL,55,Satisfactory,1,Assanora
29-10-2020,58,34,6,12,0.06,13,BDL,58,Satisfactory,1,Assanora
02-11-2020,61,34,7,12,0.07,14,BDL,61,Satisfactory,1,Assanora
05-11-2020,56,31,7,12,0.06,14,BDL,56,Satisfactory,1,Assanora
09-11-2020,60,32,7,13,0.06,14,BDL,60,Satisfactory,1,Assanora
12-11-2020,57,29,7,12,0.05,13,BDL,57,Satisfactory,1,Assanora
16-11-2020,57,31,7,12,0.06,13,BDL,57,Satisfactory,1,Assanora
19-11-2020,59,31,7,12,0.06,13,BDL,59,Satisfactory,1,Assanora
23-11-2020,56,31,7,12,0.05,13,BDL,56,Satisfactory,1,Assanora
26-11-2020,57,33,8,12,0.06,14,BDL,57,Satisfactory,1,Assanora
30-11-2020,62,34,7,13,0.07,14,BDL,62,Satisfactory,1,Assanora
03-12-2020,61,32,8,13,0.06,14,BDL,61,Satisfactory,1,Assanora
07-12-2020,62,32,7,13,0.07,14,BDL,62,Satisfactory,1,Assanora
10-12-2020,80,41,10,14,0.08,14,BDL,80,Satisfactory,1,Assanora
14-12-2020,82,43,9,14,0.08,15,BDL,82,Satisfactory,1,Assanora
17-12-2020,74,38,9,13,0.07,14,BDL,74,Satisfactory,1,Assanora
21-12-2020,72,36,7,14,0.07,14,BDL,72,Satisfactory,1,Assanora
24-12-2020,75,37,9,14,0.06,14,BDL,75,Satisfactory,1,Assanora
28-12-2020,81,40,8,13,0.07,15,BDL,81,Satisfactory,1,Assanora
31-12-2020,84,43,7,13,0.08,15,BDL,84,Satisfactory,1,Assanora
04-01-2021,76,34,7,13,0.07,13,BDL,76,Satisfactory,1,Assanora
07-01-2021,63,32,6,12,0.06,13,BDL,63,Satisfactory,1,Assanora
11-01-2021,60,32,6,13,0.07,13,BDL,60,Satisfactory,1,Assanora
14-01-2021,57,31,6,13,0.06,13,BDL,57,Satisfactory,1,Assanora
18-01-2021,60,32,7,13,0.07,13,BDL,60,Satisfactory,1,Assanora
21-01-2021,66,34,6,12,0.08,14,BDL,66,Satisfactory,1,Assanora
25-01-2021,65,31,6,13,0.07,14,BDL,65,Satisfactory,1,Assanora
28-01-2021,69,36,7,13,0.07,14,BDL,69,Satisfactory,1,Assanora
01-02-2021,73,33,8,14,0.07,14,BDL,73,Satisfactory,1,Assanora
04-02-2021,69,34,6,12,0.07,14,BDL,69,Satisfactory,1,Assanora
08-02-2021,68,33,6,13,0.07,13,BDL,68,Satisfactory,1,Assanora
11-02-2021,60,30,7,13,0.07,14,BDL,60,Satisfactory,1,Assanora
15-02-2021,64,31,7,14,0.06,14,BDL,64,Satisfactory,1,Assanora
18-02-2021,65,34,6,12,0.08,14,BDL,65,Satisfactory,1,Assanora
22-02-2021,69,31,7,13,0.08,14,BDL,69,Satisfactory,1,Assanora
25-02-2021,70,35,7,14,0.08,13,BDL,70,Satisfactory,1,Assanora
01-03-2021,75,32,8,14,0.08,14,BDL,75,Satisfactory,1,Assanora
04-03-2021,69,35,7,14,0.08,14,BDL,69,Satisfactory,1,Assanora
08-03-2021,70,35,7,14,0.07,14,BDL,70,Satisfactory,1,Assanora
11-03-2021,75,32,8,14,0.08,14,BDL,75,Satisfactory,1,Assanora
15-03-2021,72,34,7,14,0.07,14,BDL,72,Satisfactory,1,Assanora
18-03-2021,70,35,8,15,0.08,15,BDL,70,Satisfactory,1,Assanora
22-03-2021,66,37,9,15,0.09,15,BDL,66,Satisfactory,1,Assanora
25-03-2021,76,35,8,15,0.09,15,BDL,76,Satisfactory,1,Assanora
29-03-2021,77,34,8,14,0.09,14,BDL,77,Satisfactory,1,Assanora
17-04-2020,41,15,9,12,0.05,12,BDL,41,Good,2,Amona
21-04-2020,35,13,10,13,0.06,13,BDL,35,Good,2,Amona
24-04-2020,53,25,10,13,0.07,14,BDL,53,Satisfactory,2,Amona
28-04-2020,54,26,9,12,0.06,13,BDL,54,Satisfactory,2,Amona
05-05-2020,54,26,9,13,0.05,15,BDL,54,Satisfactory,2,Amona
08-05-2020,52,30,8,12,0.05,14,BDL,52,Satisfactory,2,Amona
12-05-2020,57,32,9,13,0.07,15,BDL,57,Satisfactory,2,Amona
15-05-2020,66,33,9,13,0.06,15,BDL,66,Satisfactory,2,Amona
19-05-2020,61,31,9,13,0.05,14,BDL,61,Satisfactory,2,Amona
22-05-2020,56,29,9,13,0.05,14,BDL,56,Satisfactory,2,Amona
26-05-2020,60,32,10,13,0.05,15,BDL,60,Satisfactory,2,Amona
29-05-2020,64,34,10,13,0.05,15,BDL,64,Satisfactory,2,Amona
02-06-2020,48,25,9,13,0.05,13,BDL,48,Good,2,Amona
05-06-2020,47,25,8,13,0.05,14,BDL,47,Good,2,Amona
09-06-2020,54,28,8,12,0.05,14,BDL,54,Satisfactory,2,Amona
12-06-2020,43,23,9,13,0.05,14,BDL,43,Good,2,Amona
16-06-2020,44,22,8,12,0.05,14,BDL,44,Good,2,Amona
19-06-2020,44,23,8,12,0.05,15,BDL,44,Good,2,Amona
23-06-2020,49,23,7,11,0.06,15,BDL,49,Good,2,Amona
26-06-2020,49,26,8,12,0.05,14,BDL,49,Good,2,Amona
30-06-2020,52,27,8,12,0.06,14,BDL,52,Satisfactory,2,Amona
03-07-2020,47,25,7,12,0.05,14,BDL,47,Good,2,Amona
07-07-2020,42,22,7,12,0.05,14,BDL,42,Good,2,Amona
10-07-2020,40,22,7,12,0.05,13,BDL,40,Good,2,Amona
14-07-2020,43,25,7,12,0.05,14,BDL,43,Good,2,Amona
17-07-2020,41,21,7,12,0.05,13,BDL,41,Good,2,Amona
22-07-2020,47,24,6,12,0.05,13,BDL,47,Good,2,Amona
24-07-2020,46,23,7,12,0.06,13,BDL,46,Good,2,Amona
28-07-2020,46,22,6,12,0.05,13,BDL,46,Good,2,Amona
31-07-2020,46,23,7,12,0.06,14,BDL,46,Good,2,Amona
04-08-2020,46,25,7,12,0.05,13,BDL,46,Good,2,Amona
07-08-2020,45,22,6,12,0.05,13,BDL,45,Good,2,Amona
11-08-2020,44,21,6,11,0.05,13,BDL,44,Good,2,Amona
14-08-2020,46,24,6,12,0.05,13,BDL,46,Good,2,Amona
18-08-2020,45,22,6,12,0.05,13,BDL,45,Good,2,Amona
21-08-2020,44,23,6,11,0.05,13,BDL,44,Good,2,Amona
25-08-2020,47,24,7,12,0.05,13,BDL,47,Good,2,Amona
28-08-2020,46,23,6,12,0.05,13,BDL,46,Good,2,Amona
01-09-2020,51,26,7,12,0.06,14,BDL,51,Satisfactory,2,Amona
04-09-2020,50,23,6,12,0.53,13,BDL,50,Good,2,Amona
08-09-2020,47,23,6,12,0.06,13,BDL,47,Good,2,Amona
11-09-2020,47,23,7,12,0.05,13,BDL,47,Good,2,Amona
15-09-2020,53,25,7,12,0.06,15,BDL,53,Satisfactory,2,Amona
18-09-2020,46,23,6,12,0.05,14,BDL,46,Good,2,Amona
22-09-2020,46,24,7,12,0.05,13,BDL,46,Good,2,Amona
25-09-2020,48,25,7,12,0.06,14,BDL,48,Good,2,Amona
29-09-2020,47,23,7,12,0.06,14,BDL,47,Good,2,Amona
02-10-2020,51,33,8,13,0.06,14,BDL,55,Satisfactory,2,Amona
06-10-2020,56,33,8,13,0.06,13,BDL,56,Satisfactory,2,Amona
09-10-2020,57,35,8,12,0.05,14,BDL,58,Satisfactory,2,Amona
13-10-2020,48,26,7,12,0.06,13,BDL,48,Good,2,Amona
16-10-2020,50,28,7,13,0.06,13,BDL,50,Good,2,Amona
20-10-2020,52,30,7,12,0.05,13,BDL,52,Satisfactory,2,Amona
23-10-2020,54,33,8,13,0.06,13,BDL,55,Satisfactory,2,Amona
27-10-2020,61,31,8,13,0.06,13,BDL,61,Satisfactory,2,Amona
30-10-2020,57,35,8,13,0.05,13,BDL,59,Satisfactory,2,Amona
03-11-2020,57,34,8,13,0.07,14,BDL,57,Satisfactory,2,Amona
06-11-2020,60,34,8,13,0.06,13,BDL,60,Satisfactory,2,Amona
10-11-2020,60,34,8,12,0.07,14,BDL,60,Satisfactory,2,Amona
13-11-2020,62,34,7,12,0.06,14,BDL,62,Satisfactory,2,Amona
17-11-2020,63,32,7,13,0.07,13,BDL,63,Satisfactory,2,Amona
20-11-2020,62,33,7,12,0.06,14,BDL,62,Satisfactory,2,Amona
24-11-2020,65,35,8,13,0.06,14,BDL,65,Satisfactory,2,Amona
27-11-2020,69,35,9,13,0.07,14,BDL,69,Satisfactory,2,Amona
02-12-2020,80,42,8,14,0.08,15,BDL,80,Satisfactory,2,Amona
04-12-2020,77,38,8,14,0.07,14,BDL,77,Satisfactory,2,Amona
08-12-2020,81,41,10,14,0.08,14,BDL,81,Satisfactory,2,Amona
11-12-2020,80,41,8,12,0.08,14,BDL,80,Satisfactory,2,Amona
15-12-2020,75,38,8,13,0.08,14,BDL,75,Satisfactory,2,Amona
18-12-2020,77,42,8,14,0.08,15,BDL,77,Satisfactory,2,Amona
22-12-2020,81,42,8,13,0.09,15,BDL,81,Satisfactory,2,Amona
25-12-2020,81,43,9,13,0.08,16,BDL,81,Satisfactory,2,Amona
29-12-2020,70,35,9,13,0.07,15,BDL,70,Satisfactory,2,Amona
01-01-2021,79,42,7,14,0.07,14,BDL,79,Satisfactory,2,Amona
05-01-2021,65,32,7,13,0.07,13,BDL,65,Satisfactory,2,Amona
08-01-2021,60,34,7,13,0.07,13,BDL,60,Satisfactory,2,Amona
12-01-2021,64,34,6,13,0.06,13,BDL,64,Satisfactory,2,Amona
15-01-2021,66,33,6,13,0.07,13,BDL,66,Satisfactory,2,Amona
19-01-2021,63,31,7,12,0.07,13,BDL,63,Satisfactory,2,Amona
22-01-2021,66,33,7,14,0.06,13,BDL,66,Satisfactory,2,Amona
26-01-2021,65,34,8,14,0.07,14,BDL,65,Satisfactory,2,Amona
29-01-2021,64,31,7,13,0.06,13,BDL,64,Satisfactory,2,Amona
02-02-2021,69,35,8,14,0.08,14,BDL,69,Satisfactory,2,Amona
06-02-2021,70,34,7,13,0.07,13,BDL,70,Satisfactory,2,Amona
09-02-2021,63,34,8,14,0.08,14,BDL,63,Satisfactory,2,Amona
11-02-2021,67,35,7,13,0.07,14,BDL,67,Satisfactory,2,Amona
16-02-2021,64,32,7,14,0.08,14,BDL,64,Satisfactory,2,Amona
19-02-2021,73,34,8,13,0.08,13,BDL,73,Satisfactory,2,Amona
23-02-2021,68,35,7,13,0.08,14,BDL,68,Satisfactory,2,Amona
26-02-2021,69,34,10,14,0.08,14,BDL,69,Satisfactory,2,Amona
02-03-2021,76,38,8,14,0.09,15,BDL,76,Satisfactory,2,Amona
05-03-2021,72,36,8,14,0.08,14,BDL,72,Satisfactory,2,Amona
09-03-2021,63,34,9,15,0.09,15,BDL,63,Satisfactory,2,Amona
12-03-2021,69,33,8,14,0.09,15,BDL,69,Satisfactory,2,Amona
16-03-2021,61,33,7,14,0.08,14,BDL,61,Satisfactory,2,Amona
19-03-2021,70,35,9,15,0.08,14,BDL,70,Satisfactory,2,Amona
23-03-2021,71,36,8,15,0.09,15,BDL,71,Satisfactory,2,Amona
26-03-2021,75,36,9,14,0.09,15,BDL,75,Satisfactory,2,Amona
30-03-2021,68,35,9,15,0.09,15,BDL,68,Satisfactory,2,Amona
22-04-2020,45,23,10,13,0.06,13,BDL,45,Good,3,Margao
25-04-2020,43,24,11,15,0.06,15,BDL,43,Good,3,Margao
29-04-2020,42,20,11,14,0.06,12,BDL,42,Good,3,Margao
02-05-2020,53,31,9,12,0.05,13,BDL,53,Satisfactory,3,Margao
06-05-2020,52,27,9,13,0.05,14,BDL,52,Satisfactory,3,Margao
09-05-2020,52,29,10,13,0.05,15,BDL,52,Satisfactory,3,Margao
12-05-2020,60,33,8,12,0.06,15,BDL,60,Satisfactory,3,Margao
16-05-2020,55,32,10,13,0.06,15,BDL,55,Satisfactory,3,Margao
20-05-2020,52,27,10,13,0.05,15,BDL,52,Satisfactory,3,Margao
23-05-2020,59,29,9,13,0.05,14,BDL,59,Satisfactory,3,Margao
27-05-2020,56,29,10,13,0.05,13,BDL,56,Satisfactory,3,Margao
30-05-2020,61,31,10,13,0.06,15,BDL,61,Satisfactory,3,Margao
03-06-2020,50,31,8,12,0.05,13,BDL,52,Satisfactory,3,Margao
06-06-2020,51,26,8,12,0.05,14,BDL,51,Satisfactory,3,Margao
10-06-2020,48,25,9,12,0.05,14,BDL,48,Good,3,Margao
13-06-2020,48,24,8,12,0.05,14,BDL,48,Good,3,Margao
17-06-2020,47,24,8,12,0.06,15,BDL,47,Good,3,Margao
20-06-2020,43,22,7,12,0.05,14,BDL,43,Good,3,Margao
24-06-2020,45,24,7,12,0.06,14,BDL,45,Good,3,Margao
27-06-2020,46,22,8,12,0.05,15,BDL,46,Good,3,Margao
01-07-2020,45,23,8,12,0.05,13,BDL,45,Good,3,Margao
04-07-2020,43,24,7,12,0.05,13,BDL,43,Good,3,Margao
06-07-2020,45,23,7,12,0.05,14,BDL,45,Good,3,Margao
11-07-2020,42,22,6,12,0.05,13,BDL,42,Good,3,Margao
15-07-2020,42,23,7,12,0.06,14,BDL,42,Good,3,Margao
18-07-2020,37,20,6,11,0.06,13,BDL,37,Good,3,Margao
22-07-2020,44,24,6,12,0.05,13,BDL,44,Good,3,Margao
25-07-2020,46,23,6,12,0.05,14,BDL,46,Good,3,Margao
29-07-2020,46,23,6,12,0.05,13,BDL,46,Good,3,Margao
01-08-2020,45,23,7,12,0.05,14,BDL,45,Good,3,Margao
05-08-2020,48,24,7,12,0.05,13,BDL,48,Good,3,Margao
08-08-2020,45,23,7,12,0.05,13,BDL,45,Good,3,Margao
13-08-2020,46,22,6,12,0.05,13,BDL,46,Good,3,Margao
15-08-2020,44,22,6,11,0.05,13,BDL,44,Good,3,Margao
17-08-2020,44,21,6,12,0.05,13,BDL,44,Good,3,Margao
21-08-2020,45,22,6,11,0.05,13,BDL,45,Good,3,Margao
26-08-2020,47,23,6,12,0.05,14,BDL,47,Good,3,Margao
29-08-2020,47,23,6,12,0.05,13,BDL,47,Good,3,Margao
02-09-2020,50,25,7,12,0.06,14,BDL,50,Satisfactory,3,Margao
05-09-2020,48,24,7,12,0.05,13,BDL,48,Good,3,Margao
09-09-2020,46,23,7,12,0.06,14,BDL,46,Good,3,Margao
12-09-2020,47,23,6,12,0.06,14,BDL,47,Good,3,Margao
16-09-2020,46,22,6,11,0.05,13,BDL,46,Good,3,Margao
19-09-2020,45,21,7,12,0.06,14,BDL,45,Good,3,Margao
23-09-2020,47,22,7,11,0.06,14,BDL,47,Good,3,Margao
26-09-2020,45,22,7,12,0.06,14,BDL,45,Good,3,Margao
30-09-2020,47,23,6,12,0.06,14,BDL,47,Good,3,Margao
03-10-2020,52,33,7,12,0.06,14,BDL,54,Satisfactory,3,Margao
07-10-2020,55,32,7,12,0.05,13,BDL,55,Satisfactory,3,Margao
10-10-2020,52,30,8,13,0.06,13,BDL,52,Satisfactory,3,Margao
14-10-2020,48,29,7,12,0.06,13,BDL,48,Good,3,Margao
17-10-2020,57,34,7,12,0.05,13,BDL,57,Satisfactory,3,Margao
21-10-2020,51,31,8,13,0.06,13,BDL,52,Satisfactory,3,Margao
24-10-2020,55,30,7,12,0.06,13,BDL,55,Satisfactory,3,Margao
28-10-2020,60,32,7,13,0.06,13,BDL,60,Satisfactory,3,Margao
31-10-2020,57,34,7,13,0.05,14,BDL,57,Satisfactory,3,Margao
04-11-2020,64,36,7,12,0.06,14,BDL,64,Satisfactory,3,Margao
07-11-2020,57,33,7,13,0.06,13,BDL,57,Satisfactory,3,Margao
11-11-2020,65,31,8,13,0.07,14,BDL,65,Satisfactory,3,Margao
14-11-2020,60,31,7,13,0.06,14,BDL,60,Satisfactory,3,Margao
18-11-2020,65,33,7,13,0.06,14,BDL,65,Satisfactory,3,Margao
21-11-2020,67,34,8,13,0.07,14,BDL,67,Satisfactory,3,Margao
25-11-2020,71,36,7,13,0.07,14,BDL,71,Satisfactory,3,Margao
28-11-2020,65,33,7,13,0.06,13,BDL,65,Satisfactory,3,Margao
02-12-2020,77,35,9,14,0.06,13,BDL,77,Satisfactory,3,Margao
05-12-2020,76,37,7,13,0.06,14,BDL,76,Satisfactory,3,Margao
10-12-2020,80,41,9,14,0.08,14,BDL,80,Satisfactory,3,Margao
12-12-2020,73,35,8,13,0.07,14,BDL,73,Satisfactory,3,Margao
16-12-2020,80,40,9,13,0.08,14,BDL,80,Satisfactory,3,Margao
19-12-2020,75,36,9,13,0.08,14,BDL,75,Satisfactory,3,Margao
23-12-2020,78,37,10,14,0.08,15,BDL,78,Satisfactory,3,Margao
26-12-2020,82,37,9,13,0.07,14,BDL,82,Satisfactory,3,Margao
30-12-2020,79,40,8,14,0.07,15,BDL,79,Satisfactory,3,Margao
02-01-2021,76,38,7,14,0.07,13,BDL,76,Satisfactory,3,Margao
06-01-2021,70,35,7,13,0.06,14,BDL,70,Satisfactory,3,Margao
09-01-2021,67,32,7,13,0.07,14,BDL,67,Satisfactory,3,Margao
13-01-2021,64,30,6,13,0.06,13,BDL,64,Satisfactory,3,Margao
16-01-2021,70,37,7,13,0.06,14,BDL,70,Satisfactory,3,Margao
20-01-2021,67,34,8,14,0.07,14,BDL,67,Satisfactory,3,Margao
23-01-2021,74,36,8,14,0.07,14,BDL,74,Satisfactory,3,Margao
27-01-2021,73,35,7,13,0.07,13,BDL,73,Satisfactory,3,Margao
30-01-2021,76,34,7,13,0.08,14,BDL,76,Satisfactory,3,Margao
03-02-2021,83,42,7,14,0.07,13,BDL,83,Satisfactory,3,Margao
06-02-2021,81,38,9,14,0.07,14,BDL,81,Satisfactory,3,Margao
10-02-2021,73,35,9,13,0.08,14,BDL,73,Satisfactory,3,Margao
12-02-2021,70,33,7,14,0.07,14,BDL,70,Satisfactory,3,Margao
17-02-2021,79,37,9,15,0.07,14,BDL,79,Satisfactory,3,Margao
20-02-2021,72,35,8,14,0.07,14,BDL,72,Satisfactory,3,Margao
24-02-2021,79,39,8,15,0.08,15,BDL,79,Satisfactory,3,Margao
26-02-2021,73,35,8,14,0.08,14,BDL,73,Satisfactory,3,Margao
03-03-2021,70,38,8,15,0.08,14,BDL,70,Satisfactory,3,Margao
06-03-2021,83,41,9,15,0.09,14,BDL,83,Satisfactory,3,Margao
10-03-2021,78,35,9,13,0.08,14,BDL,78,Satisfactory,3,Margao
13-03-2021,70,35,8,14,0.08,14,BDL,70,Satisfactory,3,Margao
17-03-2021,79,38,10,15,0.08,13,BDL,79,Satisfactory,3,Margao
20-03-2021,76,34,9,15,0.08,14,BDL,76,Satisfactory,3,Margao
24-03-2021,76,39,10,15,0.09,14,BDL,76,Satisfactory,3,Margao
27-03-2021,67,32,9,15,0.09,14,BDL,67,Satisfactory,3,Margao
31-03-2021,70,35,9,14,0.09,15,BDL,70,Satisfactory,3,Margao
21-04-2020,20,17,9,12,0.05,12,BDL,28,Good,4,Ponda
24-04-2020,47,20,10,14,0.06,14,BDL,47,Good,4,Ponda
28-04-2020,57,21,11,14,0.06,14,BDL,57,Satisfactory,4,Ponda
01-05-2020,54,30,8,13,0.05,15,BDL,54,Satisfactory,4,Ponda
05-05-2020,43,24,8,12,0.05,14,BDL,43,Good,4,Ponda
09-05-2020,60,33,9,12,0.05,15,BDL,60,Satisfactory,4,Ponda
12-05-2020,60,32,10,13,0.07,15,BDL,60,Satisfactory,4,Ponda
15-05-2020,59,34,9,13,0.05,15,BDL,59,Satisfactory,4,Ponda
19-05-2020,55,32,9,13,0.05,15,BDL,55,Satisfactory,4,Ponda
23-05-2020,62,33,10,13,0.06,15,BDL,62,Satisfactory,4,Ponda
26-05-2020,52,29,10,13,0.05,15,BDL,52,Satisfactory,4,Ponda
29-05-2020,58,29,11,14,0.56,14,BDL,58,Satisfactory,4,Ponda
02-06-2020,53,27,9,12,0.05,15,BDL,53,Satisfactory,4,Ponda
06-06-2020,46,24,8,12,0.06,14,BDL,46,Good,4,Ponda
09-06-2020,51,26,8,12,0.05,13,BDL,51,Satisfactory,4,Ponda
12-06-2020,46,24,9,13,0.05,14,BDL,46,Good,4,Ponda
16-06-2020,51,27,8,12,0.06,15,BDL,51,Satisfactory,4,Ponda
19-06-2020,44,23,9,12,0.06,14,BDL,44,Good,4,Ponda
23-06-2020,41,21,7,12,0.05,15,BDL,41,Good,4,Ponda
26-06-2020,45,24,7,11,0.06,14,BDL,45,Good,4,Ponda
30-06-2020,43,24,8,12,0.06,14,BDL,43,Good,4,Ponda
03-07-2020,43,22,7,11,0.06,13,BDL,43,Good,4,Ponda
08-07-2020,42,24,6,11,0.06,14,BDL,42,Good,4,Ponda
10-07-2020,43,22,7,12,0.05,13,BDL,43,Good,4,Ponda
14-07-2020,44,24,7,12,0.05,13,BDL,44,Good,4,Ponda
17-07-2020,38,20,6,11,0.06,13,BDL,38,Good,4,Ponda
21-07-2020,42,23,7,12,0.05,13,BDL,42,Good,4,Ponda
24-07-2020,44,21,7,12,0.05,14,BDL,44,Good,4,Ponda
28-07-2020,42,23,6,12,0.06,14,BDL,42,Good,4,Ponda
31-07-2020,45,24,7,12,0.06,13,BDL,45,Good,4,Ponda
04-08-2020,44,23,7,12,0.06,13,BDL,44,Good,4,Ponda
07-08-2020,42,24,6,11,0.06,14,BDL,42,Good,4,Ponda
11-08-2020,43,22,7,12,0.05,13,BDL,43,Good,4,Ponda
14-08-2020,45,23,7,12,0.06,13,BDL,45,Good,4,Ponda
18-08-2020,45,21,6,12,0.05,13,BDL,45,Good,4,Ponda
21-08-2020,45,22,6,12,0.05,13,BDL,45,Good,4,Ponda
25-08-2020,45,22,6,12,0.05,13,BDL,45,Good,4,Ponda
28-08-2020,44,23,7,11,0.05,14,BDL,44,Good,4,Ponda
01-09-2020,51,25,7,12,0.06,15,BDL,51,Satisfactory,4,Ponda
04-09-2020,49,23,7,12,0.06,14,BDL,49,Good,4,Ponda
08-09-2020,50,22,7,12,0.06,14,BDL,50,Good,4,Ponda
11-09-2020,46,23,7,12,0.06,13,BDL,46,Good,4,Ponda
15-09-2020,47,23,6,12,0.05,14,BDL,47,Good,4,Ponda
18-09-2020,48,24,6,12,0.05,13,BDL,48,Good,4,Ponda
22-09-2020,50,22,7,12,0.06,14,BDL,50,Satisfactory,4,Ponda
25-09-2020,47,24,7,12,0.06,14,BDL,47,Good,4,Ponda
29-09-2020,50,23,7,12,0.06,14,BDL,50,Good,4,Ponda
02-10-2020,57,32,8,13,0.06,15,BDL,57,Satisfactory,4,Ponda
06-10-2020,52,30,7,13,0.05,14,BDL,52,Satisfactory,4,Ponda
09-10-2020,55,32,7,12,0.06,14,BDL,55,Satisfactory,4,Ponda
13-10-2020,52,31,7,13,0.06,13,BDL,52,Satisfactory,4,Ponda
16-10-2020,54,32,7,12,0.06,13,BDL,54,Satisfactory,4,Ponda
20-10-2020,60,34,7,12,0.06,13,BDL,60,Satisfactory,4,Ponda
23-10-2020,58,30,8,13,0.06,13,BDL,58,Satisfactory,4,Ponda
27-10-2020,55,33,7,12,0.06,13,BDL,55,Satisfactory,4,Ponda
30-10-2020,61,34,7,13,0.06,14,BDL,61,Satisfactory,4,Ponda
03-11-2020,62,36,7,13,0.07,14,BDL,62,Satisfactory,4,Ponda
06-11-2020,58,34,7,13,0.06,13,BDL,58,Satisfactory,4,Ponda
10-11-2020,65,35,7,12,0.07,14,BDL,65,Satisfactory,4,Ponda
13-11-2020,75,33,9,13,0.06,13,BDL,75,Satisfactory,4,Ponda
17-11-2020,69,33,8,13,0.06,14,BDL,69,Satisfactory,4,Ponda
